NAME,ID,TITLE
Aseem Malhotra,https://www.facebook.com/aseem.malhotra?fref=ufi&rc=p,sanjay it s shocking how insensitive your comments are human lives have been lost you represent india when u write here we are certainly not as foolish as you u r an exception
Asfa Brohi,https://www.facebook.com/asfa.ahmed.9?fref=ufi&rc=p,nice
Asfand Yar,https://www facebook com/pukhtoon dost?fref=ufi&rc=p,please air a program regarding imrans fake noc
Asfandyar Pani,https://www facebook com/asfandyar pani?fref=ufi&rc=p,good news
Asfina Khan,https://www.facebook.com/safdar.sb.1?fref=ufi&rc=p,he may be pp suported
Asghar Ali,https://www facebook com/profile php?id=587218800&fref=ufi&rc=p,hang him
Asghar Ali Khan,https://www facebook com/asghar alikhan 3975012?fref=ufi&rc=p,now it is our war then who is responsible for this blander
Asghar Ali Rind,https://www facebook com/asghar alirind 395?fref=ufi&rc=p,very ni
Asghar Farrukh,https://www.facebook.com/muhammad.asghar.7568596?fref=ufi&rc=p,so sad
Asghar Ghulam,https://www facebook com/asghar ghulam 397?fref=ufi&rc=p,shame on leaders of the pakistan for there failure to provide respect dignity n above all food
Asghar Ghulam,https://www facebook com/asghar ghulam 397?fref=ufi&rc=p,the man with charming personality love n respect forever to sir moin akhter saab
Asghar Jawaid,https://www.facebook.com/masgharj?fref=ufi&rc=p,aig should have made any thing public before conducting detailed inquiry it s yet to be established that whether naqeebullah killing was premeditated planned n wilfully executed or it was an erroneous action which resulted his unfortunate death
Asghar Jawaid,https://www.facebook.com/masgharj?fref=ufi&rc=p,it s hoped that all sides will work for the peace and military options are never used
Asghar Jawaid,https://www.facebook.com/masgharj?fref=ufi&rc=p,old methodology of stick n carrot continues
Asghar Khan,https://www facebook com/asghar khan 12177?fref=ufi&rc=p,doush khatay buhat hain especially kutay ka goshat jub khotay ki biryani kayeingeay tu mazeed taste ka puttah chulay gaa
Asghar Khan,https://www facebook com/asghar khan 12177?fref=ufi&rc=p,make more cantonment their ask businessman like makik riaz to develop the area
Asghar Khan,https://www facebook com/asghar khan 12177?fref=ufi&rc=p,pakistan mein jis party na govt kurnee hay tu tmam mumalaat mein establishment ko saath rakhna ho gaa pakistan army be govt ka hisa hay waja political parties system developed na ho saka 70 saal mein jub apni zaat orr family ki jugaa mulk ka soocha je
Asghar Khan,https://www.facebook.com/asghar.khan.779?fref=ufi&rc=p,punjab hukumat pmlnaahal ka qasor haibaten ziada kam km
Asher Asher,https://www facebook com/ayeshakhan ayeshakhan 56863221?fref=ufi&rc=p,good
Asher Ch,https://www.facebook.com/profile.php?id=100008515143435&fref=ufi&rc=p,pity for those who talk to have peace with india these indians are highly uncivilized their society is even worst than animals they rape their own children and kill innocent civilians on loc that s what they can do n what else can be expected from these devils no more peace with terrormata
Ashfaq Ahmad,https://www.facebook.com/profile.php?id=100008510593303&fref=ufi&rc=p,name
Ashfaq Ahmed,https://www facebook com/ashfaq ahmed 73997?fref=ufi&rc=p,good
Ashfaq Bashazada,https://www.facebook.com/ashfaq.bashazada?fref=ufi&rc=p,rip a human lost to an evil country
Ashfaque Ahmed,https://www.facebook.com/ashfaque.ahmdd?fref=ufi&rc=p,bring change in pakistan change ruling party no more corrupts
Ashfaque Ahmed,https://www.facebook.com/ashfaque.ahmdd?fref=ufi&rc=p,bring change in pakistan now vote new party no more corrupts
Ashfaque Ahmed,https://www.facebook.com/ashfaque.ahmdd?fref=ufi&rc=p,to bring change in pakistan we need to throughout corrupt politicians
Ashi Abid,https://www.facebook.com/profile.php?id=100007842647558&fref=ufi&rc=p,love this movi so much
Ashin Nipaka,https://www.facebook.com/ashinnipaka?fref=ufi&rc=p,dear bbc i listened to your interview with u tun khin the chairman of the rohingya association of britain on the morning burmese program of september 1st 2010 there are two dimensions in this case we don t deny these muslims have faced severe suppsee more
Ashiq Hussain,https://www.facebook.com/rana.sahib.7712?fref=ufi&rc=p,great sheikh sb
Ashis Koiri,https://www facebook com/ashis koiri?fref=ufi&rc=p,lol pak army and media zero killed in our side stop giving false info to your viewers
Ashish Choudhary,https://www facebook com/ashish get?fref=ufi&rc=p,baluch will not stop unless you hand over them their occupied land pakistani armymen are getting killed on both sides of border and it would be better for them to free baluchistan and nwfp and stop pursuiting kashmir if it occurs trade with india i
Ashish Choudhary,https://www facebook com/ashish get?fref=ufi&rc=p,haha this is what happens when you post back to back hate stories about india and i always advise you to concentrate on your own country anyways a day before yesterday you reported the us is keen to amend ties with pakistan after successful rescue of canadian couple but on the contrary they are killing your citizens through drone attacks 30 killed yesterday and 5 today have some shame pakistan
Ashish Choudhary,https://www facebook com/ashish get?fref=ufi&rc=p,lolnow pak govt and army will fall into deeper apprehension of pakistani jihadis getting inspiration from their somalian brothers and mates despite this devastation in its parallel country pakistan govt would not close the madarsa eduction in pakistan but blame india for radicalizing the youth
Ashish Deshpande,https://www.facebook.com/DeshpandeAshish?fref=ufi&rc=p,this one job has tremendous openings in pakistan
Ashish Lahoti,https://www facebook com/ashish lahoti 5?fref=ufi&rc=p,very good
Ashish Malhotra,https://www facebook com/ashish malhotra1984?fref=ufi&rc=p,ur so not aware go read how gujarat has saved lions there was a time the number of lions was down to 20 india has pioneered conservation of big cats
Ashok KalingaUtkal Das,https://www facebook com/ashok das 378?fref=ufi&rc=p,fake news india always against any type of terrorism if you have proof then show to the whole world whole world knows where is the capital of religious terrorism
Ashoka Maurya,https://www facebook com/ashoka maurya 906?fref=ufi&rc=p,indian army does not hide its casualties like pakistan army indian army gives proper respect and funerals to its dead remember kargil ur mussharaf did not accept dead bodies and they are still buried in india later nawaz sharif said over 4000 people died in kargil that is pakistan army for you
Ashraf Ahmad,https://www.facebook.com/profile.php?id=100004946763926&fref=ufi&rc=p,really a sad incident what happened to this world why all this happening in our world and how is behind all this and where is he he shouldn t be called human he got no religion he is not from us even he is not from animals because they are caring whatever we must say the one who is behind all this is not human
Ashraf Rana,https://www.facebook.com/ashraf.rana.7?fref=ufi&rc=p,musalmano sudhar jao ye muslims ka nhi hamare asli dushma yahood o nassara ka kaam he
Ashraf Zalmai,https://www facebook com/ashrafpopal?fref=ufi&rc=p,isi not taliban
Ashutosh Dixit,https://www.facebook.com/ashutosh.dixit.98?fref=ufi&rc=p,for all pakistans this has already happened when vajpayee took bus to lahore and you in return you guys stabbed us in the back by doing kargil
Ashutosh Khanna,https://www.facebook.com/ashutosh.khanna26?fref=ufi&rc=p,good job people
Ashutosh Kumar,https://www.facebook.com/dreamgazerr?fref=ufi&rc=p,shaheed ttp are mujahidsthe real freedom fightershave more legitimacy than burhan wani terrorist pak army should not oppress themor else more will come
Ashwani Srivastava,https://www facebook com/ASHWANI SRIVASTAVA7791?fref=ufi&rc=p,it s a attack on shia muslim community and attackers are sunni terrorist shia be careful pakistan is partner of sunni saudi arabia
Ashwani Srivastava,https://www.facebook.com/ASHWANI.SRIVASTAVA7791?fref=ufi&rc=p,this is pakistan the have no problem while demolishing hindu temple but they have when we demolished illegal structure not mosque constructed by baber
Asif Abbasi,https://www facebook com/asif abbasi 3701?fref=ufi&rc=p,in our country every and each building construction time like hotels hospitalscollegesuniversities and other a lot of places no one take measurement about safety and specially for fire because of our government didn t take action against and don
Asif Ahab,https://www.facebook.com/asif.ahab.3?fref=ufi&rc=p,allah haq ko kamiabi day awr ghadaron ko jahannum wasil farmaye aameen
Asif Ali,https://www facebook com/profile php?id=100005428003672&fref=ufi&rc=p,rt
Asif Ali ?sp?,https://www facebook com/ALIASIFESPY?fref=ufi&rc=p,tmhen apnay channal k mmber brhaanay k liay bachay ka maask nazar agya kashmeer barma falsteen shaam iraaq jaltay huay nazar ni aey wah pakistani media apnii azaadi enjoy kr rha hy na get
Asif Ali Mangi,https://www.facebook.com/asif.ali.5836711?fref=ufi&rc=p,yah allah karam frma hum sub muslims pe
Asif Awan,https://www facebook com/asif awan 528?fref=ufi&rc=p,don t worry supreme court will let them go back to do them job again this is our justice where our soldiers and police gives them lifes to catch these people and our justice system let them go
Asif Bilala,https://www facebook com/profile php?id=100012134231825&fref=ufi&rc=p,dramabazz
Asif Cheema,https://www facebook com/profile php?id=100009773854610&fref=ufi&rc=p,please take over and save pakistan from these corrupt peoples
Asif Chouhan,https://www.facebook.com/profile.php?id=100008431683553&fref=ufi&rc=p,ya allah hum ko hamaray en zalel hukmarano say nijat dy ta k hamara mulk bhe es tarah tarakki kar sakay
Asif Chouhan,https://www.facebook.com/profile.php?id=100008431683553&fref=ufi&rc=p,you are most welcome
Asif Hassan,https://www facebook com/asif hassan 330?fref=ufi&rc=p,rip my deep condolence and sympathy for victims of un predicted dead but the naltar valley of gilgit baltistan will at least get some new hospitals and schools in the name of those dead victims of philippine and norway ambassadors as usual happening in past which pakistan couldn t for 68 years bitter truth
Asif Iqbal,https://www facebook com/profile php?id=100010206512799&fref=ufi&rc=p,lanat hai police walo par i hate police
Asif Israr,https://www.facebook.com/asifisrar.israr?fref=ufi&rc=p,talibaan khan diesel khanghadarkahnroroimranro
Asif Jani,https://www facebook com/asif jani 35110?fref=ufi&rc=p,nice post ary news chbotterbosstk
Asif Jani,https://www facebook com/asif jani 35110?fref=ufi&rc=p,nice post ary news chbotterbosstk
Asif Jani,https://www facebook com/asif jani 35110?fref=ufi&rc=p,nice post ary news chbotterbosstk
Asif Jani,https://www facebook com/asif jani 35110?fref=ufi&rc=p,nice post ary news chbotterbosstk
Asif Jani,https://www facebook com/asif jani 35110?fref=ufi&rc=p,nice post ary news chbotterbosstk
Asif Jarral,https://www.facebook.com/aatish00?fref=ufi&rc=p,they weren t terroristthey were civilians read aljazeera reports about the attack dont listen paki media
Asif Javed,https://www facebook com/asif javed 526875?fref=ufi&rc=p,its seems not fawad alam its ary alam now a daysimam ul haq is much better and agressive player
Asif Jeva,https://www.facebook.com/M.Asif.Jeva?fref=ufi&rc=p,https mfacebookcomsscollection2015
Asif Kazmi,https://www facebook com/asif kazmi 5099?fref=ufi&rc=p,good
Asif Kazmi,https://www facebook com/asif kazmi 5099?fref=ufi&rc=p,kia kurd kafar haankia juram hay kurdio ka
Asif Kazmi,https://www facebook com/asif kazmi 5099?fref=ufi&rc=p,vgood
Asif Khan,https://www.facebook.com/profile.php?id=100002232023361&fref=ufi&rc=p,adlia par hamlla nazar atta ha shamm jal raha pak ma bacho ka sath rapp casess etc ma izaffa horaha ha logg bhook c marr rahe ha na panni na bijlli na rotti adlia kia kar rai ha blind theft law
Asif Khan,https://www.facebook.com/profile.php?id=100001471878431&fref=ufi&rc=p,huge respect for a brilliant player
Asif Khan,https://www facebook com/asif khan 54379236?fref=ufi&rc=p,my innocent people our police is so efficient to arrest all the killers and murderers then why they didnt arrest the murderer of benazir please this is all so called khana puri thats why they dont show the face of the murderer
Asif Khan,https://www facebook com/profile php?id=100008626997573&fref=ufi&rc=p,season peshawar
Asif Khan,https://www facebook com/asifkhan152003?fref=ufi&rc=p,why
Asif Khan Bangash,https://www facebook com/profile php?id=100007839512526&fref=ufi&rc=p,he was a great human being a brave son of soil abdul wajid khan was my relative and i remember every single bit of time spent with him he was a jolly person charming and smiling all the time may his soul rest in peace
Asif Khan Bangash,https://www facebook com/profile php?id=100007839512526&fref=ufi&rc=p,i guess those 64 were not pashtuns because every pashtun innocent killed in drone strike is also termed as a terrorist
Asif Khanzada,https://www.facebook.com/khanzada1814?fref=ufi&rc=p,aba to apna mooo band rakh allah hi ka fazal hoga inshah allah
Asif Mahsud,https://www facebook com/asif mahsud 7?fref=ufi&rc=p,it s despicable and inhuman to kill someone for an unworthy thing and it becomes more detestable when any member of minority is involved for we are adding to our notoriety at international level for persecuting the minority
Asif Manzoor,https://www facebook com/asif manzoor 1293?fref=ufi&rc=p,how does he knows it s her real daughter did he conduct dna to confirm
Asif Maruf,https://www.facebook.com/asif.maruf.3?fref=ufi&rc=p,it s high time we should seriously work and fix our national sport
